"","rok","strata","linia"
"1859",1995,23578.74,"Empl_Pract"
"1860",1995,25084.32,"Empl_Pract"
"1861",1995,10252.66,"Empl_Pract"
"1862",1995,24994.19,"Empl_Pract"
"1863",1995,33431,"Empl_Pract"
"1864",1995,25476.41,"Empl_Pract"
"1865",1995,24844.65,"Empl_Pract"
"1866",1995,29029.86,"Empl_Pract"
"1867",1995,33612.45,"Empl_Pract"
"1868",1995,17578.79,"Empl_Pract"
"1869",1995,29327.96,"Empl_Pract"
"1870",1995,17140.45,"Empl_Pract"
"1871",1995,15785.92,"Empl_Pract"
"1872",1995,19540.95,"Empl_Pract"
"1873",1995,21357.75,"Empl_Pract"
"1874",1995,25262.84,"Empl_Pract"
"1875",1995,20447.79,"Empl_Pract"
"1876",1995,26139.99,"Empl_Pract"
"1877",1996,20643.96,"Empl_Pract"
"1878",1996,23498.35,"Empl_Pract"
"1879",1996,22811.77,"Empl_Pract"
"1880",1996,27529.94,"Empl_Pract"
"1881",1996,28439.9,"Empl_Pract"
"1882",1996,24836.3,"Empl_Pract"
"1883",1996,21150.2,"Empl_Pract"
"1884",1996,23724.74,"Empl_Pract"
"1885",1996,23322.63,"Empl_Pract"
"1886",1996,22499.23,"Empl_Pract"
"1887",1996,20374.65,"Empl_Pract"
"1888",1996,22440.95,"Empl_Pract"
"1889",1996,21729.72,"Empl_Pract"
"1890",1996,21001.97,"Empl_Pract"
"1891",1996,22575.88,"Empl_Pract"
"1892",1996,14012.09,"Empl_Pract"
"1893",1996,18985.14,"Empl_Pract"
"1894",1996,22229,"Empl_Pract"
"1895",1996,17700.9,"Empl_Pract"
"1896",1996,27921.82,"Empl_Pract"
"1897",1996,21824.31,"Empl_Pract"
"1898",1996,28186.46,"Empl_Pract"
"1899",1996,25518.73,"Empl_Pract"
"1900",1996,16116.4,"Empl_Pract"
"1901",1996,29836.91,"Empl_Pract"
"1902",1996,15621.94,"Empl_Pract"
"1903",1996,26304.72,"Empl_Pract"
"1904",1996,19711.33,"Empl_Pract"
"1905",1996,20525.73,"Empl_Pract"
"1906",1996,21090.11,"Empl_Pract"
"1907",1996,22490.17,"Empl_Pract"
"1908",1996,18551.66,"Empl_Pract"
"1909",1996,29558.76,"Empl_Pract"
"1910",1996,25792.08,"Empl_Pract"
"1911",1996,22086.6,"Empl_Pract"
"1912",1996,17192.26,"Empl_Pract"
"1913",1996,15152.01,"Empl_Pract"
"1914",1996,33773.37,"Empl_Pract"
"1915",1996,26110.63,"Empl_Pract"
"1916",1996,25011.95,"Empl_Pract"
"1917",1996,30624.84,"Empl_Pract"
"1918",1996,22785.8,"Empl_Pract"
"1919",1996,24057.09,"Empl_Pract"
"1920",1996,14583.08,"Empl_Pract"
"1921",1996,20639.29,"Empl_Pract"
"1922",1996,28233.52,"Empl_Pract"
"1923",1996,14658.78,"Empl_Pract"
"1924",1996,19904.01,"Empl_Pract"
"1925",1996,15584.11,"Empl_Pract"
"1926",1996,17960.45,"Empl_Pract"
"1927",1996,24635.07,"Empl_Pract"
"1928",1996,17795.41,"Empl_Pract"
"1929",1996,16208.39,"Empl_Pract"
"1930",1996,18242.52,"Empl_Pract"
"1931",1996,24449.72,"Empl_Pract"
"1932",1996,17796.57,"Empl_Pract"
"1933",1996,27062.61,"Empl_Pract"
"1934",1996,27601.7,"Empl_Pract"
"1935",1996,26943.14,"Empl_Pract"
"1936",1996,26426.84,"Empl_Pract"
"1937",1996,29699.92,"Empl_Pract"
"1938",1996,27746.3,"Empl_Pract"
"1939",1997,26647.95,"Empl_Pract"
"1940",1997,28242.5,"Empl_Pract"
"1941",1997,25802.58,"Empl_Pract"
"1942",1997,26612.12,"Empl_Pract"
"1943",1997,30575.18,"Empl_Pract"
"1944",1997,19757.88,"Empl_Pract"
"1945",1997,20750.21,"Empl_Pract"
"1946",1997,20521.64,"Empl_Pract"
"1947",1997,30037.52,"Empl_Pract"
"1948",1997,28637.29,"Empl_Pract"
"1949",1997,25831.61,"Empl_Pract"
"1950",1997,20561.06,"Empl_Pract"
"1951",1997,23231.11,"Empl_Pract"
"1952",1997,20077.28,"Empl_Pract"
"1953",1997,22559.47,"Empl_Pract"
"1954",1997,30623.36,"Empl_Pract"
"1955",1997,24029.83,"Empl_Pract"
"1956",1997,23686.5,"Empl_Pract"
"1957",1997,26624.22,"Empl_Pract"
"1958",1997,29943.48,"Empl_Pract"
"1959",1997,26849.24,"Empl_Pract"
"1960",1997,28334,"Empl_Pract"
"1961",1997,17019.38,"Empl_Pract"
"1962",1997,25729.4,"Empl_Pract"
"1963",1997,28200.66,"Empl_Pract"
"1964",1997,24074.78,"Empl_Pract"
"1965",1997,13943.91,"Empl_Pract"
"1966",1997,15203.03,"Empl_Pract"
"1967",1997,24435.54,"Empl_Pract"
"1968",1997,26867.29,"Empl_Pract"
"1969",1997,21723.05,"Empl_Pract"
"1970",1997,21394.73,"Empl_Pract"
"1971",1997,21320.1,"Empl_Pract"
"1972",1997,21405.55,"Empl_Pract"
"1973",1997,22210.21,"Empl_Pract"
"1974",1997,22071.4,"Empl_Pract"
"1975",1997,31544.39,"Empl_Pract"
"1976",1997,30248.52,"Empl_Pract"
"1977",1997,29399.44,"Empl_Pract"
"1978",1997,21894.04,"Empl_Pract"
"1979",1997,21976.31,"Empl_Pract"
"1980",1997,15351.66,"Empl_Pract"
"1981",1997,23371.96,"Empl_Pract"
"1982",1997,26375.23,"Empl_Pract"
"1983",1997,25128.41,"Empl_Pract"
"1984",1997,25565.54,"Empl_Pract"
"1985",1997,22741.61,"Empl_Pract"
"1986",1997,20666.92,"Empl_Pract"
"1987",1997,21418.32,"Empl_Pract"
"1988",1997,24468.81,"Empl_Pract"
"1989",1997,28224.91,"Empl_Pract"
"1990",1997,27087.49,"Empl_Pract"
"1991",1997,21332.6,"Empl_Pract"
"1992",1997,21591.58,"Empl_Pract"
"1993",1997,25131.86,"Empl_Pract"
"1994",1997,20054.47,"Empl_Pract"
"1995",1997,12957.98,"Empl_Pract"
"1996",1997,18170.95,"Empl_Pract"
"1997",1997,23020.55,"Empl_Pract"
"1998",1997,21482.53,"Empl_Pract"
"1999",1997,22969.36,"Empl_Pract"
"2000",1997,22647.54,"Empl_Pract"
"2001",1998,22866.3,"Empl_Pract"
"2002",1998,23264.18,"Empl_Pract"
"2003",1998,33400.48,"Empl_Pract"
"2004",1998,19629.32,"Empl_Pract"
"2005",1998,20747.2,"Empl_Pract"
"2006",1998,27257.19,"Empl_Pract"
"2007",1998,14513.17,"Empl_Pract"
"2008",1998,29089.74,"Empl_Pract"
"2009",1998,24961.98,"Empl_Pract"
"2010",1998,26218.55,"Empl_Pract"
"2011",1998,19960.67,"Empl_Pract"
"2012",1998,15066.34,"Empl_Pract"
"2013",1998,25872.05,"Empl_Pract"
"2014",1998,21374.73,"Empl_Pract"
"2015",1998,15326.29,"Empl_Pract"
"2016",1998,22668.83,"Empl_Pract"
"2017",1998,23222.67,"Empl_Pract"
"2018",1998,22419.87,"Empl_Pract"
"2019",1998,29557.93,"Empl_Pract"
"2020",1998,24152,"Empl_Pract"
"2021",1998,19776.65,"Empl_Pract"
"2022",1998,17438.82,"Empl_Pract"
"2023",1998,31911.94,"Empl_Pract"
"2024",1998,24075.25,"Empl_Pract"
"2025",1998,17646.37,"Empl_Pract"
"2026",1998,28425.34,"Empl_Pract"
"2027",1998,28229.98,"Empl_Pract"
"2028",1998,23277.24,"Empl_Pract"
"2029",1998,26657.91,"Empl_Pract"
"2030",1998,23082.06,"Empl_Pract"
"2031",1998,20092.37,"Empl_Pract"
"2032",1998,32818.52,"Empl_Pract"
"2033",1998,33376.41,"Empl_Pract"
"2034",1998,28540.9,"Empl_Pract"
"2035",1998,27379.93,"Empl_Pract"
"2036",1998,28361.46,"Empl_Pract"
"2037",1998,22526.73,"Empl_Pract"
"2038",1998,28889.69,"Empl_Pract"
"2039",1998,19796.93,"Empl_Pract"
"2040",1998,29042.18,"Empl_Pract"
"2041",1998,14663.9,"Empl_Pract"
"2042",1998,25481.44,"Empl_Pract"
"2043",1998,19716.65,"Empl_Pract"
"2044",1998,24502.32,"Empl_Pract"
"2045",1998,29833.91,"Empl_Pract"
"2046",1998,22467.43,"Empl_Pract"
"2047",1998,18411.52,"Empl_Pract"
"2048",1998,20485.33,"Empl_Pract"
"2049",1998,19478.41,"Empl_Pract"
"2050",1998,23474.98,"Empl_Pract"
"2051",1998,22966.72,"Empl_Pract"
"2052",1998,28907.15,"Empl_Pract"
"2053",1998,24127.7,"Empl_Pract"
"2054",1998,25760.73,"Empl_Pract"
"2055",1998,14070.06,"Empl_Pract"
"2056",1999,14631.61,"Empl_Pract"
"2057",1999,27151.88,"Empl_Pract"
"2058",1999,13814.86,"Empl_Pract"
"2059",1999,19473.62,"Empl_Pract"
"2060",1999,23682.11,"Empl_Pract"
"2061",1999,18252.71,"Empl_Pract"
"2062",1999,24932.51,"Empl_Pract"
"2063",1999,25171.94,"Empl_Pract"
"2064",1999,21515.34,"Empl_Pract"
"2065",1999,30533.43,"Empl_Pract"
"2066",1999,16191.73,"Empl_Pract"
"2067",1999,30876.1,"Empl_Pract"
"2068",1999,26991.83,"Empl_Pract"
"2069",1999,29188.12,"Empl_Pract"
"2070",1999,27509.5,"Empl_Pract"
"2071",1999,31311.95,"Empl_Pract"
"2072",1999,24239.69,"Empl_Pract"
"2073",1999,24586.46,"Empl_Pract"
"2074",1999,23399.07,"Empl_Pract"
"2075",1999,24390.01,"Empl_Pract"
"2076",1999,23369.69,"Empl_Pract"
"2077",1999,17332.86,"Empl_Pract"
"2078",1999,19705.77,"Empl_Pract"
"2079",1999,20525.16,"Empl_Pract"
"2080",1999,25468.84,"Empl_Pract"
"2081",1999,26004.84,"Empl_Pract"
"2082",1999,21349.06,"Empl_Pract"
"2083",1999,25240.73,"Empl_Pract"
"2084",1999,21920.89,"Empl_Pract"
"2085",1999,26600.31,"Empl_Pract"
"2086",1999,16687.46,"Empl_Pract"
"2087",1999,28207.19,"Empl_Pract"
"2088",1999,21260.89,"Empl_Pract"
"2089",1999,27791.67,"Empl_Pract"
"2090",1999,30243.67,"Empl_Pract"
"2091",1999,22119.1,"Empl_Pract"
"2092",1999,35601.7,"Empl_Pract"
"2093",1999,24113.62,"Empl_Pract"
"2094",1999,29967.91,"Empl_Pract"
"2095",1999,25000.66,"Empl_Pract"
"2096",1999,25486.91,"Empl_Pract"
"2097",1999,21726.69,"Empl_Pract"
"2098",1999,12701.69,"Empl_Pract"
"2099",1999,22513.98,"Empl_Pract"
"2100",1999,19370.08,"Empl_Pract"
"2101",1999,22146.73,"Empl_Pract"
"2102",1999,16929.48,"Empl_Pract"
"2103",1999,24681.74,"Empl_Pract"
"2104",1999,16867.07,"Empl_Pract"
"2105",1999,30471.57,"Empl_Pract"
"2106",1999,22700.03,"Empl_Pract"
"2107",1999,14204.89,"Empl_Pract"
"2108",1999,21309.49,"Empl_Pract"
"2109",1999,15709.53,"Empl_Pract"
"2110",1999,22250.82,"Empl_Pract"
"2111",2000,19923.72,"Empl_Pract"
"2112",2000,18053.3,"Empl_Pract"
"2113",2000,15376.87,"Empl_Pract"
"2114",2000,14639.92,"Empl_Pract"
"2115",2000,18001.07,"Empl_Pract"
"2116",2000,23912.31,"Empl_Pract"
"2117",2000,21255.18,"Empl_Pract"
"2118",2000,29181.9,"Empl_Pract"
"2119",2000,27181.55,"Empl_Pract"
"2120",2000,28179.1,"Empl_Pract"
"2121",2000,23511.25,"Empl_Pract"
"2122",2000,24619.31,"Empl_Pract"
"2123",2000,20954.5,"Empl_Pract"
"2124",2000,21809.66,"Empl_Pract"
"2125",2000,27960.1,"Empl_Pract"
"2126",2000,15679.84,"Empl_Pract"
"2127",2000,21418.41,"Empl_Pract"
"2128",2000,21057.9,"Empl_Pract"
"2129",2000,26662,"Empl_Pract"
"2130",2000,34274.9,"Empl_Pract"
"2131",2000,21164.69,"Empl_Pract"
"2132",2000,26798.1,"Empl_Pract"
"2133",2000,24001.29,"Empl_Pract"
"2134",2000,16907.06,"Empl_Pract"
"2135",2000,14719.65,"Empl_Pract"
"2136",2000,24324.72,"Empl_Pract"
"2137",2000,20474.53,"Empl_Pract"
"2138",2000,30934.06,"Empl_Pract"
"2139",2000,25462.43,"Empl_Pract"
"2140",2000,20319.23,"Empl_Pract"
"2141",2000,21811.77,"Empl_Pract"
"2142",2000,14445.94,"Empl_Pract"
"2143",2000,30871.89,"Empl_Pract"
"2144",2000,16924.12,"Empl_Pract"
"2145",2000,27527.96,"Empl_Pract"
"2146",2000,21208.33,"Empl_Pract"
"2147",2000,23233.63,"Empl_Pract"
"2148",2000,24390.82,"Empl_Pract"
"2149",2000,17628.5,"Empl_Pract"
"2150",2000,23273.24,"Empl_Pract"
"2151",2000,15554.21,"Empl_Pract"
"2152",2000,32666.3,"Empl_Pract"
"2153",2000,18706.3,"Empl_Pract"
"2154",2000,18874.47,"Empl_Pract"
"2155",2000,26035.46,"Empl_Pract"
"2156",2000,30232.03,"Empl_Pract"
"2157",2000,27216.13,"Empl_Pract"
"2158",2000,24750.28,"Empl_Pract"
"2159",2000,17248.36,"Empl_Pract"
"2160",2000,25575.28,"Empl_Pract"
"2161",2000,27982.41,"Empl_Pract"
"2162",2000,28929.76,"Empl_Pract"
"2163",2000,14648.2,"Empl_Pract"
"2164",2000,20243.68,"Empl_Pract"
"2165",2000,27843.73,"Empl_Pract"
"2166",2000,23248.61,"Empl_Pract"
"2167",2000,24998.95,"Empl_Pract"
"2168",2000,19708.15,"Empl_Pract"
"2169",2000,24289.64,"Empl_Pract"
"2170",2000,26413.43,"Empl_Pract"
"2171",2000,21331.16,"Empl_Pract"
"2172",2000,20256.07,"Empl_Pract"
"2173",2001,24653.38,"Empl_Pract"
"2174",2001,20289.67,"Empl_Pract"
"2175",2001,24710.1,"Empl_Pract"
"2176",2001,25123.37,"Empl_Pract"
"2177",2001,27198.66,"Empl_Pract"
"2178",2001,22432.91,"Empl_Pract"
"2179",2001,22894.03,"Empl_Pract"
"2180",2001,23639.99,"Empl_Pract"
"2181",2001,12182.17,"Empl_Pract"
"2182",2001,21319.66,"Empl_Pract"
"2183",2001,26985.4,"Empl_Pract"
"2184",2001,16354.85,"Empl_Pract"
"2185",2001,21649.82,"Empl_Pract"
"2186",2001,22903.43,"Empl_Pract"
"2187",2001,28932.02,"Empl_Pract"
"2188",2001,17750.08,"Empl_Pract"
"2189",2001,20579.53,"Empl_Pract"
"2190",2001,23394.94,"Empl_Pract"
"2191",2001,22474.09,"Empl_Pract"
"2192",2001,15286.76,"Empl_Pract"
"2193",2001,20213.13,"Empl_Pract"
"2194",2001,23172.48,"Empl_Pract"
"2195",2001,13843.58,"Empl_Pract"
"2196",2001,21053.8,"Empl_Pract"
"2197",2001,16093.79,"Empl_Pract"
"2198",2001,24756.8,"Empl_Pract"
"2199",2001,21890.8,"Empl_Pract"
"2200",2001,23127.84,"Empl_Pract"
"2201",2001,27927.65,"Empl_Pract"
"2202",2001,13845.91,"Empl_Pract"
"2203",2001,27234.89,"Empl_Pract"
"2204",2001,26449.64,"Empl_Pract"
"2205",2001,22256.68,"Empl_Pract"
"2206",2001,22057.1,"Empl_Pract"
"2207",2001,22469.65,"Empl_Pract"
"2208",2001,24163.74,"Empl_Pract"
"2209",2001,28447.14,"Empl_Pract"
"2210",2001,31398.62,"Empl_Pract"
"2211",2001,22233.84,"Empl_Pract"
"2212",2001,22316.62,"Empl_Pract"
"2213",2001,24339.84,"Empl_Pract"
"2214",2001,23071.98,"Empl_Pract"
"2215",2001,15329.06,"Empl_Pract"
"2216",2001,26654.19,"Empl_Pract"
"2217",2001,21013.48,"Empl_Pract"
"2218",2001,24173.31,"Empl_Pract"
"2219",2001,22096.56,"Empl_Pract"
"2220",2001,22028.12,"Empl_Pract"
"2221",2001,18932.69,"Empl_Pract"
"2222",2001,34829.85,"Empl_Pract"
"2223",2001,20608.24,"Empl_Pract"
"2224",2001,26338.49,"Empl_Pract"
"2225",2001,14583.73,"Empl_Pract"
"2226",2001,20289.46,"Empl_Pract"
"2227",2001,27166.18,"Empl_Pract"
"2228",2001,23338.62,"Empl_Pract"
"2229",2001,31434.1,"Empl_Pract"
"2230",2001,28429.95,"Empl_Pract"
"2231",2001,21383.51,"Empl_Pract"
"2232",2001,26265.71,"Empl_Pract"
"2233",2001,22998.7,"Empl_Pract"
"2234",2001,26385.4,"Empl_Pract"
"2235",2001,22162.51,"Empl_Pract"
"2236",2002,25444.84,"Empl_Pract"
"2237",2002,26207.62,"Empl_Pract"
"2238",2002,16133.34,"Empl_Pract"
"2239",2002,21288.18,"Empl_Pract"
"2240",2002,25467.05,"Empl_Pract"
"2241",2002,28324.95,"Empl_Pract"
"2242",2002,29069.9,"Empl_Pract"
"2243",2002,25823.68,"Empl_Pract"
"2244",2002,17605.38,"Empl_Pract"
"2245",2002,26093.19,"Empl_Pract"
"2246",2002,25877.36,"Empl_Pract"
"2247",2002,18393.69,"Empl_Pract"
"2248",2002,26848.32,"Empl_Pract"
"2249",2002,22169.92,"Empl_Pract"
"2250",2002,25246.17,"Empl_Pract"
"2251",2002,32064.45,"Empl_Pract"
"2252",2002,19365.41,"Empl_Pract"
"2253",2002,18056.05,"Empl_Pract"
"2254",2002,8943.74,"Empl_Pract"
"2255",2002,17485.09,"Empl_Pract"
"2256",2002,27243.97,"Empl_Pract"
"2257",2002,22276.02,"Empl_Pract"
"2258",2002,22265.6,"Empl_Pract"
"2259",2002,18995.57,"Empl_Pract"
"2260",2002,23673.35,"Empl_Pract"
"2261",2002,21672.34,"Empl_Pract"
"2262",2002,25934.88,"Empl_Pract"
"2263",2002,24932.18,"Empl_Pract"
"2264",2002,24276.06,"Empl_Pract"
"2265",2002,30922.91,"Empl_Pract"
"2266",2002,21985.8,"Empl_Pract"
"2267",2002,19407.54,"Empl_Pract"
"2268",2002,18509.61,"Empl_Pract"
"2269",2002,21621.76,"Empl_Pract"
"2270",2002,17519.64,"Empl_Pract"
"2271",2002,28390.22,"Empl_Pract"
"2272",2002,12572.63,"Empl_Pract"
"2273",2002,28964.81,"Empl_Pract"
"2274",2002,25991.18,"Empl_Pract"
"2275",2002,27301.07,"Empl_Pract"
"2276",2002,23703.35,"Empl_Pract"
"2277",2002,22185.27,"Empl_Pract"
"2278",2002,23288.84,"Empl_Pract"
"2279",2002,15692.49,"Empl_Pract"
"2280",2002,27722.68,"Empl_Pract"
"2281",2002,28485.05,"Empl_Pract"
"2282",2002,22478.37,"Empl_Pract"
"2283",2002,21800.19,"Empl_Pract"
"2284",2002,27554.52,"Empl_Pract"
"2285",2002,26279.04,"Empl_Pract"
"2286",2002,23374.69,"Empl_Pract"
"2287",2002,22954.64,"Empl_Pract"
"2288",2002,24165.4,"Empl_Pract"
"2289",2002,22642.28,"Empl_Pract"
"2290",2002,23926.1,"Empl_Pract"
"2291",2002,17601.63,"Empl_Pract"
"2292",2002,18469.4,"Empl_Pract"
"2293",2002,12185.06,"Empl_Pract"
"2294",2002,26346.94,"Empl_Pract"
"2295",2002,20464.53,"Empl_Pract"
"2296",2002,23902.15,"Empl_Pract"
"2297",2002,15080.48,"Empl_Pract"
"2298",2002,29892.48,"Empl_Pract"
"2299",2003,25036.78,"Empl_Pract"
"2300",2003,29091.36,"Empl_Pract"
"2301",2003,23237.47,"Empl_Pract"
"2302",2003,21970.94,"Empl_Pract"
"2303",2003,30394.34,"Empl_Pract"
"2304",2003,18772.33,"Empl_Pract"
"2305",2003,23775.57,"Empl_Pract"
"2306",2003,26048.73,"Empl_Pract"
"2307",2003,15333.47,"Empl_Pract"
"2308",2003,23214.72,"Empl_Pract"
"2309",2003,28080.97,"Empl_Pract"
"2310",2003,24634.76,"Empl_Pract"
"2311",2003,27417.94,"Empl_Pract"
"2312",2003,24539.06,"Empl_Pract"
"2313",2003,18873.98,"Empl_Pract"
"2314",2003,19785.19,"Empl_Pract"
"2315",2003,18450.72,"Empl_Pract"
"2316",2003,14361.28,"Empl_Pract"
"2317",2003,25286.95,"Empl_Pract"
"2318",2003,15785.24,"Empl_Pract"
"2319",2003,21113.81,"Empl_Pract"
"2320",2003,31550.06,"Empl_Pract"
"2321",2003,28253.99,"Empl_Pract"
"2322",2003,21685.96,"Empl_Pract"
"2323",2003,27961.08,"Empl_Pract"
"2324",2003,16677.29,"Empl_Pract"
"2325",2003,37240.01,"Empl_Pract"
"2326",2003,22126.55,"Empl_Pract"
"2327",2003,23054.79,"Empl_Pract"
"2328",2003,30029.15,"Empl_Pract"
"2329",2003,23504.33,"Empl_Pract"
"2330",2003,18571.84,"Empl_Pract"
"2331",2003,22972.72,"Empl_Pract"
"2332",2003,20560.51,"Empl_Pract"
"2333",2003,33536.8,"Empl_Pract"
"2334",2003,16341.81,"Empl_Pract"
"2335",2003,12643.51,"Empl_Pract"
"2336",2003,19800.55,"Empl_Pract"
"2337",2003,28856.89,"Empl_Pract"
"2338",2003,25808.83,"Empl_Pract"
"2339",2003,18632.76,"Empl_Pract"
"2340",2003,21958.6,"Empl_Pract"
"2341",2003,27077.97,"Empl_Pract"
"2342",2003,25013.87,"Empl_Pract"
"2343",2003,18785.52,"Empl_Pract"
"2344",2003,22294.59,"Empl_Pract"
"2345",2003,23438.31,"Empl_Pract"
"2346",2003,21872.73,"Empl_Pract"
"2347",2003,22303.94,"Empl_Pract"
"2348",2003,25376.55,"Empl_Pract"
"2349",2003,23164.82,"Empl_Pract"
"2350",2003,27548.93,"Empl_Pract"
"2351",2003,26835.14,"Empl_Pract"
"2352",2003,23981,"Empl_Pract"
"2353",2003,24108.05,"Empl_Pract"
"2354",2003,23100.73,"Empl_Pract"
"2355",2003,28903.77,"Empl_Pract"
"2356",2003,26353.76,"Empl_Pract"
"2357",2003,26371.58,"Empl_Pract"
"2358",2003,30997.11,"Empl_Pract"
"2359",2003,27473.25,"Empl_Pract"
"2360",2003,22372.12,"Empl_Pract"
"2361",2003,26765.59,"Empl_Pract"
"2362",2003,26654.95,"Empl_Pract"
"2363",2004,22333.78,"Empl_Pract"
"2364",2004,12814.88,"Empl_Pract"
"2365",2004,25633.87,"Empl_Pract"
"2366",2004,19601.36,"Empl_Pract"
"2367",2004,21472.3,"Empl_Pract"
"2368",2004,22425.37,"Empl_Pract"
"2369",2004,17493.69,"Empl_Pract"
"2370",2004,29341.75,"Empl_Pract"
"2371",2004,34602.68,"Empl_Pract"
"2372",2004,20381.77,"Empl_Pract"
"2373",2004,30725.29,"Empl_Pract"
"2374",2004,26196.29,"Empl_Pract"
"2375",2004,26632,"Empl_Pract"
"2376",2004,21260.94,"Empl_Pract"
"2377",2004,19771.28,"Empl_Pract"
"2378",2004,27949.13,"Empl_Pract"
"2379",2004,21195.43,"Empl_Pract"
"2380",2004,23090.74,"Empl_Pract"
"2381",2004,23490.82,"Empl_Pract"
"2382",2004,23473.28,"Empl_Pract"
"2383",2004,14561.28,"Empl_Pract"
"2384",2004,24532.83,"Empl_Pract"
"2385",2004,22746.78,"Empl_Pract"
"2386",2004,27320.74,"Empl_Pract"
"2387",2004,12698.22,"Empl_Pract"
"2388",2004,22466.1,"Empl_Pract"
"2389",2004,26339.83,"Empl_Pract"
"2390",2004,15813.08,"Empl_Pract"
"2391",2004,22896.66,"Empl_Pract"
"2392",2004,29796.32,"Empl_Pract"
"2393",2004,20678.84,"Empl_Pract"
"2394",2004,22550.53,"Empl_Pract"
"2395",2004,29933.29,"Empl_Pract"
"2396",2004,19221.32,"Empl_Pract"
"2397",2004,18796.49,"Empl_Pract"
"2398",2004,24119.94,"Empl_Pract"
"2399",2004,22930.23,"Empl_Pract"
"2400",2004,28844.19,"Empl_Pract"
"2401",2004,20412.99,"Empl_Pract"
"2402",2004,16992.71,"Empl_Pract"
"2403",2004,16360.75,"Empl_Pract"
"2404",2004,11572.4,"Empl_Pract"
"2405",2004,22172.65,"Empl_Pract"
"2406",2004,20448.12,"Empl_Pract"
"2407",2004,20943.74,"Empl_Pract"
"2408",2004,18569.93,"Empl_Pract"
"2409",2004,27423.86,"Empl_Pract"
"2410",2004,30581.47,"Empl_Pract"
"2411",2004,12803.9,"Empl_Pract"
"2412",2004,25884.41,"Empl_Pract"
"2413",2004,19983.9,"Empl_Pract"
"2414",2004,23266.84,"Empl_Pract"
"2415",2004,26840.27,"Empl_Pract"
"2416",2004,28905.74,"Empl_Pract"
"2417",2004,17833.96,"Empl_Pract"
"2418",2004,19488.57,"Empl_Pract"
"2419",2004,20787.44,"Empl_Pract"
"2420",2004,27100.06,"Empl_Pract"
"2421",2004,20935.59,"Empl_Pract"
"2422",2004,25715.12,"Empl_Pract"
"2423",2005,21011.53,"Empl_Pract"
"2424",2005,27154.54,"Empl_Pract"
"2425",2005,28068.3,"Empl_Pract"
"2426",2005,21937.14,"Empl_Pract"
"2427",2005,20805.5,"Empl_Pract"
"2428",2005,16904.97,"Empl_Pract"
"2429",2005,24912.73,"Empl_Pract"
"2430",2005,25461.68,"Empl_Pract"
"2431",2005,30433.41,"Empl_Pract"
"2432",2005,29065.32,"Empl_Pract"
"2433",2005,21627.78,"Empl_Pract"
"2434",2005,18710.16,"Empl_Pract"
"2435",2005,23749.2,"Empl_Pract"
"2436",2005,18213.99,"Empl_Pract"
"2437",2005,24271.78,"Empl_Pract"
"2438",2005,25276.43,"Empl_Pract"
"2439",2005,23830.64,"Empl_Pract"
"2440",2005,26585.89,"Empl_Pract"
"2441",2005,23775.58,"Empl_Pract"
"2442",2005,18945.01,"Empl_Pract"
"2443",2005,24517.65,"Empl_Pract"
"2444",2005,17543.6,"Empl_Pract"
"2445",2005,24295.35,"Empl_Pract"
"2446",2005,22048.67,"Empl_Pract"
"2447",2005,21255.18,"Empl_Pract"
"2448",2005,19341.56,"Empl_Pract"
"2449",2005,24785.37,"Empl_Pract"
"2450",2005,24960.31,"Empl_Pract"
"2451",2005,20063.54,"Empl_Pract"
"2452",2005,29569.9,"Empl_Pract"
"2453",2005,25360.4,"Empl_Pract"
"2454",2005,26950.25,"Empl_Pract"
"2455",2005,27342.02,"Empl_Pract"
"2456",2005,20199.18,"Empl_Pract"
"2457",2005,24450.9,"Empl_Pract"
"2458",2005,26153.13,"Empl_Pract"
"2459",2005,22941.46,"Empl_Pract"
"2460",2005,18671.67,"Empl_Pract"
"2461",2005,18637.34,"Empl_Pract"
"2462",2005,25887.43,"Empl_Pract"
"2463",2005,20627.3,"Empl_Pract"
"2464",2005,20177.71,"Empl_Pract"
"2465",2005,21070.77,"Empl_Pract"
"2466",2005,30480.65,"Empl_Pract"
"2467",2005,30868.35,"Empl_Pract"
"2468",2005,25530.69,"Empl_Pract"
"2469",2005,18757.78,"Empl_Pract"
"2470",2005,19246.05,"Empl_Pract"
"2471",2005,15889.63,"Empl_Pract"
"2472",2005,20359.82,"Empl_Pract"
"2473",2005,27083.73,"Empl_Pract"
"2474",2005,23714.65,"Empl_Pract"
"2475",2005,21851.12,"Empl_Pract"
"2476",2005,26319.91,"Empl_Pract"
"2477",2005,23729.42,"Empl_Pract"
"2478",2006,19388.19,"Empl_Pract"
"2479",2006,27849.97,"Empl_Pract"
"2480",2006,25217.41,"Empl_Pract"
"2481",2006,20182.63,"Empl_Pract"
"2482",2006,16520.79,"Empl_Pract"
"2483",2006,14179.88,"Empl_Pract"
"2484",2006,28435.35,"Empl_Pract"
"2485",2006,23843.88,"Empl_Pract"
"2486",2006,21511.85,"Empl_Pract"
"2487",2006,29013.29,"Empl_Pract"
"2488",2006,21716.83,"Empl_Pract"
"2489",2006,30058.58,"Empl_Pract"
"2490",2006,20095.4,"Empl_Pract"
"2491",2006,20674.13,"Empl_Pract"
"2492",2006,27458.76,"Empl_Pract"
"2493",2006,24956.05,"Empl_Pract"
"2494",2006,28451.44,"Empl_Pract"
